epoch,lr-Adam,step,test_angles_mae,test_composition_loss,test_coord_loss,test_kld_loss,test_lattice_loss,test_lengths_mard,test_loss,test_natom_accuracy,test_natom_loss,test_predict_loss,test_type_accuracy,test_type_loss,test_volumes_mard,train_composition_loss_epoch,train_composition_loss_step,train_coord_loss_epoch,train_coord_loss_step,train_kld_loss_epoch,train_kld_loss_step,train_lattice_loss_epoch,train_lattice_loss_step,train_loss_epoch,train_loss_step,train_natom_loss_epoch,train_natom_loss_step,train_predict_loss_epoch,train_predict_loss_step,train_type_loss_epoch,train_type_loss_step,val_angles_mae,val_composition_loss,val_coord_loss,val_kld_loss,val_lattice_loss,val_lengths_mard,val_loss,val_natom_accuracy,val_natom_loss,val_predict_loss,val_type_accuracy,val_type_loss,val_volumes_mard
,0.001,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,4599,,,,,,,,,,,,,,,1.224534273147583,,0.5457674264907837,,45.28373336791992,,0.05889776349067688,,9.14537525177002,,0.14763131737709045,,0.0021843365393579006,,1.267167568206787,,,,,,,,,,,,,
86,,4610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1138014793396,1.2623419761657715,0.9491879940032959,45.300479888916016,0.2307283580303192,0.06259921193122864,11.303216934204102,0.7855751514434814,1.1595815420150757,0.0027980029117316008,0.835893988609314,1.8113378286361694,0.06463366746902466
86,,4610,,,,,,,,,,,,,,1.2089378833770752,,0.5596492886543274,,45.54278564453125,,0.05962950363755226,,9.063549041748047,,0.127750426530838,,0.002333608455955982,,1.0716426372528076,,,,,,,,,,,,,,
,0.001,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,4649,,,,,,,,,,,,,,,1.2318233251571655,,0.5344553589820862,,44.76527404785156,,0.07036527991294861,,9.146061897277832,,0.1548909842967987,,0.002373271621763706,,1.2563681602478027,,,,,,,,,,,,,
87,,4663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.186835765838623,1.2692837715148926,0.9278163909912109,45.73409652709961,0.22938142716884613,0.05925411731004715,11.303607940673828,0.7983739376068115,1.089974284172058,0.002522367285564542,0.8342441916465759,2.025444507598877,0.07349250465631485
87,,4663,,,,,,,,,,,,,,1.2026073932647705,,0.5544863939285278,,45.41658401489258,,0.05974468216300011,,8.861760139465332,,0.13289974629878998,,0.002385120838880539,,0.9226212501525879,,,,,,,,,,,,,,
,0.001,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,4699,,,,,,,,,,,,,,,1.2264666557312012,,0.5269213914871216,,45.30841064453125,,0.050688888877630234,,8.593708038330078,,0.07996103167533875,,0.0022684852592647076,,1.05128812789917,,,,,,,,,,,,,
88,,4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.035643100738525,1.2444169521331787,0.9348924160003662,44.651432037353516,0.22721746563911438,0.05595508590340614,11.239625930786133,0.8058583736419678,1.064518928527832,0.002355619566515088,0.8323035836219788,1.8907017707824707,0.06717457622289658
88,,4716,,,,,,,,,,,,,,1.204105257987976,,0.5598021745681763,,45.89060974121094,,0.05427468568086624,,8.860930442810059,,0.10947275906801224,,0.0023371526040136814,,0.9406654238700867,,,,,,,,,,,,,,
,0.001,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,4749,,,,,,,,,,,,,,,1.1547237634658813,,0.5448434352874756,,45.2352409362793,,0.03594152256846428,,8.158487319946289,,0.07127685844898224,,0.0020035067573189735,,0.6662741899490356,,,,,,,,,,,,,
89,,4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.039841175079346,1.2444233894348145,0.9581267237663269,44.63394546508789,0.2266559600830078,0.06224609911441803,11.549593925476074,0.8015130162239075,1.1047170162200928,0.0024219241458922625,0.8303539752960205,1.9683276414871216,0.06054672971367836
89,,4769,,,,,,,,,,,,,,1.1873936653137207,,0.543721616268158,,44.87165069580078,,0.04861254245042801,,8.586751937866211,,0.09053412079811096,,0.0021851425990462303,,0.9302117824554443,,,,,,,,,,,,,,
,0.001,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,4799,,,,,,,,,,,,,,,1.1651567220687866,,0.5671999454498291,,44.093772888183594,,0.04710671305656433,,8.912899017333984,,0.08358943462371826,,0.0021284534595906734,,1.0737630128860474,,,,,,,,,,,,,
90,,4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.922581195831299,1.2332412004470825,0.9229576587677002,44.01586151123047,0.22116349637508392,0.05592753365635872,10.849514961242676,0.809966504573822,1.1086277961730957,0.0022703763097524643,0.8367761969566345,1.6199408769607544,0.08008219301700592
90,,4822,,,,,,,,,,,,,,1.1823983192443848,,0.5516193509101868,,44.5206413269043,,0.04550046846270561,,8.574810981750488,,0.07429973036050797,,0.002296820282936096,,0.8948193788528442,,,,,,,,,,,,,,
,0.001,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,4849,,,,,,,,,,,,,,,1.17732572555542,,0.5069006681442261,,44.087806701660156,,0.03653617203235626,,7.928727626800537,,0.055184584110975266,,0.0020052283070981503,,0.8149548768997192,,,,,,,,,,,,,
91,,4875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827315330505371,1.2361242771148682,0.9186172485351562,43.602699279785156,0.22198966145515442,0.055327821522951126,11.096824645996094,0.805530309677124,1.099163293838501,0.0024043587036430836,0.8333162665367126,1.9106526374816895,0.0621454119682312
91,,4875,,,,,,,,,,,,,,1.1790540218353271,,0.5530984401702881,,44.20980453491211,,0.04224664717912674,,8.54432487487793,,0.06927259266376495,,0.0022724661976099014,,0.8936333060264587,,,,,,,,,,,,,,
,0.001,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,4899,,,,,,,,,,,,,,,1.2153359651565552,,0.5473376512527466,,44.38630676269531,,0.03129156678915024,,8.623575210571289,,0.07398950308561325,,0.0018615118460729718,,1.0985102653503418,,,,,,,,,,,,,
92,,4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.851089000701904,1.2257068157196045,0.9245752692222595,43.44615173339844,0.2161668837070465,0.054845843464136124,11.057600021362305,0.8087855577468872,1.1984273195266724,0.00245069433003664,0.8346701264381409,1.8118479251861572,0.05862700939178467
92,,4928,,,,,,,,,,,,,,1.181432843208313,,0.5505639314651489,,44.43687438964844,,0.04263342544436455,,8.572505950927734,,0.06660597026348114,,0.0020921260584145784,,0.9418494701385498,,,,,,,,,,,,,,
,0.001,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4949,,,,,,,,,,,,,,,1.1914899349212646,,0.5646661520004272,,44.83662414550781,,0.06552121043205261,,8.899341583251953,,0.08299188315868378,,0.0019669998437166214,,0.8687187433242798,,,,,,,,,,,,,
93,,4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.031012535095215,1.231334924697876,0.9251716136932373,43.973236083984375,0.2239810675382614,0.05674157664179802,10.878981590270996,0.7988988161087036,1.2155965566635132,0.0024526251945644617,0.8376184105873108,1.6272646188735962,0.07454312592744827
93,,4981,,,,,,,,,,,,,,1.174706220626831,,0.5526077151298523,,44.61527633666992,,0.04492105916142464,,8.661931037902832,,0.0711791142821312,,0.0021608604583889246,,0.9881227612495422,,,,,,,,,,,,,,
,0.001,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4999,,,,,,,,,,,,,,,1.2021795511245728,,0.5129051208496094,,43.93431854248047,,0.04193849489092827,,8.454448699951172,,0.08706070482730865,,0.002105679363012314,,1.171112298965454,,,,,,,,,,,,,
94,,5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.974850654602051,1.236770510673523,0.9714900255203247,44.2631721496582,0.22526128590106964,0.05668184533715248,11.846535682678223,0.7979196906089783,1.2278071641921997,0.0024256070610135794,0.8308775424957275,2.131636142730713,0.06343267112970352
94,,5034,,,,,,,,,,,,,,1.176270842552185,,0.5499961972236633,,44.486305236816406,,0.049408841878175735,,8.642657279968262,,0.09489843249320984,,0.0022643590345978737,,0.9257795810699463,,,,,,,,,,,,,,
,0.001,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,5049,,,,,,,,,,,,,,,1.1965787410736084,,0.5326403379440308,,44.77056884765625,,0.044399987906217575,,8.415699005126953,,0.13560573756694794,,0.0022170976735651493,,0.8587543964385986,,,,,,,,,,,,,
95,,5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.996607780456543,1.2336516380310059,0.9496220350265503,44.63254928588867,0.22337491810321808,0.05685187876224518,11.214471817016602,0.8028151392936707,1.2004354000091553,0.0026041632518172264,0.8350949883460999,1.718249797821045,0.06319335103034973
95,,5087,,,,,,,,,,,,,,1.178992748260498,,0.5490631461143494,,45.077239990234375,,0.04797887057065964,,8.615055084228516,,0.09680575877428055,,0.0022636677604168653,,0.9112738370895386,,,,,,,,,,,,,,
,0.001,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,5099,,,,,,,,,,,,,,,1.1697123050689697,,0.49873822927474976,,44.681983947753906,,0.04755587875843048,,8.232221603393555,,0.09139295667409897,,0.0025049764662981033,,1.0538406372070312,,,,,,,,,,,,,
96,,5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.991305351257324,1.221413016319275,0.9140626192092896,43.458656311035156,0.22578461468219757,0.05567951872944832,11.11998176574707,0.8043392300605774,1.1787245273590088,0.0025312600191682577,0.8440685868263245,1.9793556928634644,0.06663394719362259
96,,5140,,,,,,,,,,,,,,1.171331524848938,,0.553713321685791,,44.352359771728516,,0.04333129897713661,,8.549917221069336,,0.07941433787345886,,0.0021568743977695704,,0.8787311315536499,,,,,,,,,,,,,,
,0.001,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,5149,,,,,,,,,,,,,,,1.1694016456604004,,0.482139527797699,,43.698829650878906,,0.033353693783283234,,8.154937744140625,,0.04210071638226509,,0.002725740894675255,,1.3433384895324707,,,,,,,,,,,,,
97,,5193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.897119998931885,1.220398187637329,0.8847233057022095,43.15763473510742,0.22070664167404175,0.05803839862346649,10.919474601745605,0.806388258934021,1.1788796186447144,0.0023848330602049828,0.8348321914672852,2.072240114212036,0.08212341368198395
97,,5193,,,,,,,,,,,,,,1.1689012050628662,,0.5487843751907349,,44.08163070678711,,0.042744413018226624,,8.48616886138916,,0.06597278267145157,,0.0021733203902840614,,0.888670802116394,,,,,,,,,,,,,,
,0.001,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,5199,,,,,,,,,,,,,,,1.1380856037139893,,0.5680845975875854,,43.73722839355469,,0.02963033691048622,,8.70071792602539,,0.025883087888360023,,0.0022956286557018757,,1.1153411865234375,,,,,,,,,,,,,
98,,5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0142059326171875,1.2171404361724854,0.9576742649078369,43.340789794921875,0.21811453998088837,0.05354269593954086,11.68509292602539,0.8090025782585144,1.1879128217697144,0.002505944110453129,0.8293172717094421,2.108351945877075,0.060902927070856094
98,,5246,,,,,,,,,,,,,,1.1669747829437256,,0.5465556383132935,,44.070194244384766,,0.04175548255443573,,8.44708251953125,,0.06494498997926712,,0.0020850570872426033,,0.8850958347320557,,,,,,,,,,,,,,
,0.001,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,5249,,,,,,,,,,,,,,,1.1741389036178589,,0.5180601477622986,,43.591835021972656,,0.04793152958154678,,8.532174110412598,,0.057633016258478165,,0.0019247132586315274,,1.1987923383712769,,,,,,,,,,,,,
,0.001,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,5299,,,,,,,,,,,,,,,1.1716492176055908,,0.5410088300704956,,44.690757751464844,,0.03385608643293381,,8.289772033691406,,0.07338069379329681,,0.0021289163269102573,,0.8427979946136475,,,,,,,,,,,,,
99,,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.839826583862305,1.2169028520584106,0.9459517598152161,43.917991638183594,0.21889175474643707,0.0553085021674633,11.261796951293945,0.8150738477706909,1.2222223281860352,0.0023028110153973103,0.8379058241844177,1.8022798299789429,0.061094120144844055
99,,5299,,,,,,,,,,,,,,1.167815089225769,,0.5506297945976257,,43.81935119628906,,0.040109455585479736,,8.56627082824707,,0.07045872509479523,,0.00218192464672029,,0.9758651852607727,,,,,,,,,,,,,,
,0.001,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,5349,,,,,,,,,,,,,,,1.120363712310791,,0.5370053052902222,,44.3585319519043,,0.042917948216199875,,8.412446022033691,,0.041110336780548096,,0.001800902420654893,,1.0027520656585693,,,,,,,,,,,,,
100,,5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78270149230957,1.2154310941696167,0.8956113457679749,43.51039505004883,0.21834243834018707,0.05504622682929039,10.711508750915527,0.8077004551887512,1.193253993988037,0.0023837897460907698,0.831671416759491,1.7553973197937012,0.06405768543481827
100,,5352,,,,,,,,,,,,,,1.1545850038528442,,0.5433999300003052,,43.904518127441406,,0.03956038877367973,,8.367541313171387,,0.05838008597493172,,0.0020289961248636246,,0.8798425197601318,,,,,,,,,,,,,,
,0.001,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,5399,,,,,,,,,,,,,,,1.180147409439087,,0.5403322577476501,,43.5984992980957,,0.036303550004959106,,8.298250198364258,,0.08044072240591049,,0.0018150336109101772,,0.8298736214637756,,,,,,,,,,,,,
101,,5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.836151123046875,1.2052751779556274,0.9331275224685669,44.29523849487305,0.21727682650089264,0.05439610779285431,11.13525390625,0.8113846182823181,1.198655605316162,0.002336917445063591,0.8305941820144653,1.8039790391921997,0.059831924736499786
101,,5405,,,,,,,,,,,,,,1.1568588018417358,,0.5452379584312439,,43.84803771972656,,0.03980632126331329,,8.403556823730469,,0.05966075509786606,,0.002130054170265794,,0.8917232155799866,,,,,,,,,,,,,,
,0.001,5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,5449,,,,,,,,,,,,,,,1.1373426914215088,,0.5503166913986206,,43.73417282104492,,0.03618476912379265,,8.067119598388672,,0.027409488335251808,,0.001951160840690136,,0.5941565632820129,,,,,,,,,,,,,
102,,5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9529523849487305,1.2115896940231323,0.9088044762611389,42.6931037902832,0.21915887296199799,0.05501324310898781,10.790207862854004,0.7998879551887512,1.280246615409851,0.0023468872532248497,0.8392665386199951,1.702163577079773,0.06804406642913818
102,,5458,,,,,,,,,,,,,,1.1525160074234009,,0.5463865399360657,,44.0369987487793,,0.04027540609240532,,8.44585132598877,,0.06416631489992142,,0.002148641971871257,,0.9157343506813049,,,,,,,,,,,,,,
,0.001,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,5499,,,,,,,,,,,,,,,1.1600919961929321,,0.5258965492248535,,43.87452697753906,,0.038763806223869324,,8.644912719726562,,0.060523878782987595,,0.002317787380889058,,1.331993818283081,,,,,,,,,,,,,
103,,5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.839383602142334,1.2273374795913696,0.8858625888824463,44.49461364746094,0.2205352485179901,0.05618695914745331,10.798806190490723,0.8003320693969727,1.2893424034118652,0.002278238534927368,0.8311300277709961,1.9401803016662598,0.06549897789955139
103,,5511,,,,,,,,,,,,,,1.1528735160827637,,0.5391789674758911,,43.79627990722656,,0.03993682190775871,,8.306190490722656,,0.06604916602373123,,0.0019831054378300905,,0.8521965146064758,,,,,,,,,,,,,,
,0.001,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,5549,,,,,,,,,,,,,,,1.145880937576294,,0.5450305938720703,,44.69253158569336,,0.05026187002658844,,8.277904510498047,,0.10242492705583572,,0.0019885709043592215,,0.6237832307815552,,,,,,,,,,,,,
104,,5564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8399434089660645,1.211279273033142,0.9542770385742188,43.014827728271484,0.2206430435180664,0.055310286581516266,11.306507110595703,0.8006449937820435,1.2525575160980225,0.0025302183348685503,0.8367793560028076,1.7637345790863037,0.06303276121616364
104,,5564,,,,,,,,,,,,,,1.1646040678024292,,0.5459992289543152,,44.413726806640625,,0.041480567306280136,,8.401861190795898,,0.0780259221792221,,0.0020795909222215414,,0.834057092666626,,,,,,,,,,,,,,
,0.001,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,5599,,,,,,,,,,,,,,,1.1522915363311768,,0.5486845970153809,,44.264739990234375,,0.038230136036872864,,8.682929039001465,,0.04789576679468155,,0.0016430902760475874,,1.1660172939300537,,,,,,,,,,,,,
105,,5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.743052005767822,1.2180060148239136,0.8738173246383667,43.459041595458984,0.21715174615383148,0.05669447407126427,10.519342422485352,0.8130248785018921,1.1338826417922974,0.0022242534905672073,0.8337053656578064,1.7811685800552368,0.07943110913038254
105,,5617,,,,,,,,,,,,,,1.1500335931777954,,0.5395339727401733,,43.88270950317383,,0.039832938462495804,,8.321699142456055,,0.06518636643886566,,0.0021070854272693396,,0.8676620125770569,,,,,,,,,,,,,,
,0.001,5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,5649,,,,,,,,,,,,,,,1.1418983936309814,,0.5764380693435669,,43.490272521972656,,0.048272471874952316,,8.714777946472168,,0.09817120432853699,,0.0019930158741772175,,0.7867215275764465,,,,,,,,,,,,,
106,,5670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.657395362854004,1.2114934921264648,0.8866430521011353,44.23344802856445,0.21516302227973938,0.05643459036946297,11.030339241027832,0.8083515167236328,1.2234119176864624,0.002395098330453038,0.8250178098678589,2.163907766342163,0.059471264481544495
106,,5670,,,,,,,,,,,,,,1.1504334211349487,,0.5416642427444458,,43.8819465637207,,0.04021928831934929,,8.38412857055664,,0.06728831678628922,,0.0020024366676807404,,0.902742326259613,,,,,,,,,,,,,,
,0.001,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,5699,,,,,,,,,,,,,,,1.1201390027999878,,0.5402469635009766,,43.40457534790039,,0.030713200569152832,,8.163150787353516,,0.05690421164035797,,0.0020220589358359575,,0.8363938331604004,,,,,,,,,,,,,
107,,5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.855768203735352,1.1964993476867676,0.8914375305175781,42.79512405395508,0.21963560581207275,0.053471341729164124,10.542110443115234,0.8081243634223938,1.253705382347107,0.0023437386844307184,0.8356070518493652,1.6277340650558472,0.06655878573656082
107,,5723,,,,,,,,,,,,,,1.1473307609558105,,0.543208122253418,,43.57124328613281,,0.03826863318681717,,8.262598991394043,,0.060627859085798264,,0.002002245280891657,,0.7981554269790649,,,,,,,,,,,,,,
,0.001,5749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,5749,,,,,,,,,,,,,,,1.1681129932403564,,0.5503560304641724,,42.708763122558594,,0.03642011806368828,,8.810601234436035,,0.07763034105300903,,0.0025436035357415676,,1.2623786926269531,,,,,,,,,,,,,
108,,5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.803572177886963,1.1928037405014038,0.9241869449615479,43.725521087646484,0.21862086653709412,0.054357945919036865,10.817938804626465,0.8143168687820435,1.1652904748916626,0.002170323394238949,0.8347791433334351,1.5760711431503296,0.0684095248579979
108,,5776,,,,,,,,,,,,,,1.140514850616455,,0.5393326282501221,,43.62989807128906,,0.03584625571966171,,8.217405319213867,,0.05802135914564133,,0.0020879015792161226,,0.8245164155960083,,,,,,,,,,,,,,
,0.001,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,5799,,,,,,,,,,,,,,,1.1691603660583496,,0.5482202768325806,,43.53202819824219,,0.024558112025260925,,8.490877151489258,,0.0435163788497448,,0.003489653579890728,,1.1046276092529297,,,,,,,,,,,,,
109,,5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.914358139038086,1.2078099250793457,0.9587666392326355,43.68632888793945,0.22304855287075043,0.05442933738231659,11.625449180603027,0.8047631978988647,1.258704423904419,0.0022737353574484587,0.8348982930183411,2.037783622741699,0.05820639431476593
109,,5829,,,,,,,,,,,,,,1.1414649486541748,,0.5398605465888977,,43.62590408325195,,0.03848709166049957,,8.28469467163086,,0.06299173831939697,,0.002096798038110137,,0.8542121052742004,,,,,,,,,,,,,,
,0.001,5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,5849,,,,,,,,,,,,,,,1.14107346534729,,0.5294585227966309,,43.48207473754883,,0.04447944089770317,,8.119141578674316,,0.06503606587648392,,0.0025079618208110332,,0.731308102607727,,,,,,,,,,,,,
110,,5882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.108161926269531,1.2026702165603638,0.9675593972206116,44.07002639770508,0.2359042912721634,0.05677017197012901,11.787117958068848,0.7867712378501892,1.3297438621520996,0.002537856809794903,0.8340278267860413,2.1115236282348633,0.06104711815714836
110,,5882,,,,,,,,,,,,,,1.1429449319839478,,0.5344679951667786,,44.283607482910156,,0.04326103255152702,,8.289102554321289,,0.09992218762636185,,0.0020615130197256804,,0.8199238777160645,,,,,,,,,,,,,,
,0.001,5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,5899,,,,,,,,,,,,,,,1.1553030014038086,,0.5458827614784241,,43.900794982910156,,0.07646187394857407,,8.686545372009277,,0.11072489619255066,,0.0025608434807509184,,0.7503806352615356,,,,,,,,,,,,,
111,,5935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28662633895874,1.2037959098815918,0.934386134147644,45.380916595458984,0.2374158501625061,0.06152592599391937,11.130145072937012,0.7756984829902649,1.3558601140975952,0.0027560857124626637,0.8342176675796509,1.7862834930419922,0.07436467707157135
111,,5935,,,,,,,,,,,,,,1.1517220735549927,,0.540119469165802,,44.67360305786133,,0.057138677686452866,,8.618644714355469,,0.14150641858577728,,0.0021390775218605995,,0.899682343006134,,,,,,,,,,,,,,
,0.001,5949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,5949,,,,,,,,,,,,,,,1.1516215801239014,,0.5699871778488159,,44.041587829589844,,0.07365834712982178,,9.033049583435059,,0.3332260549068451,,0.002594264689832926,,0.6635481715202332,,,,,,,,,,,,,
112,,5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.583526611328125,1.2198776006698608,0.9920428395271301,45.2576789855957,0.2497284710407257,0.06288223713636398,11.735538482666016,0.7623496055603027,1.2469710111618042,0.002488684142008424,0.8379942178726196,1.8151098489761353,0.06924421340227127
112,,5988,,,,,,,,,,,,,,1.1557809114456177,,0.54026859998703,,45.776676177978516,,0.08772102743387222,,8.98614501953125,,0.2991250455379486,,0.0023016370832920074,,0.7866719365119934,,,,,,,,,,,,,,
,0.001,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,5999,,,,,,,,,,,,,,,1.1761302947998047,,0.5864679217338562,,45.02249526977539,,0.06900104880332947,,9.292506217956543,,0.329560250043869,,0.0021560308523476124,,0.7754325866699219,,,,,,,,,,,,,
113,,6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589000225067139,1.2119488716125488,0.9842793345451355,45.03517150878906,0.24329951405525208,0.06104901805520058,11.630022048950195,0.7626826763153076,1.1247484683990479,0.0027415119111537933,0.8397542834281921,1.7872276306152344,0.07194344699382782
113,,6041,,,,,,,,,,,,,,1.165466547012329,,0.538828432559967,,45.85463333129883,,0.09143577516078949,,9.094367980957031,,0.29878801107406616,,0.0022634074557572603,,0.8621330261230469,,,,,,,,,,,,,,
,0.001,6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,6049,,,,,,,,,,,,,,,1.1595282554626465,,0.5464847087860107,,45.305389404296875,,0.10786938667297363,,9.102704048156738,,0.30576565861701965,,0.002742120996117592,,0.6325887441635132,,,,,,,,,,,,,
114,,6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.364540100097656,1.2198842763900757,0.9305640459060669,46.437625885009766,0.24182084202766418,0.06299809366464615,11.03282356262207,0.7823098301887512,1.0362108945846558,0.002494540996849537,0.8311170935630798,1.727181315422058,0.07999716699123383
114,,6094,,,,,,,,,,,,,,1.1596002578735352,,0.5414621829986572,,46.06520462036133,,0.09312298893928528,,9.097331047058105,,0.2893611192703247,,0.0021819942630827427,,0.8353204727172852,,,,,,,,,,,,,,
,0.001,6099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,6099,,,,,,,,,,,,,,,1.1464612483978271,,0.5193146467208862,,46.2491455078125,,0.07897073030471802,,8.358502388000488,,0.20167726278305054,,0.0027788891457021236,,0.5566816926002502,,,,,,,,,,,,,
115,,6147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.160660266876221,1.2072539329528809,0.9743520021438599,44.69429397583008,0.2332862764596939,0.05796968936920166,11.702253341674805,0.793811559677124,1.0242884159088135,0.002449224703013897,0.8327385187149048,1.9587347507476807,0.0631929337978363
115,,6147,,,,,,,,,,,,,,1.1613932847976685,,0.5360746383666992,,45.621341705322266,,0.07490948587656021,,8.754792213439941,,0.1896991729736328,,0.0021657925099134445,,0.8311465382575989,,,,,,,,,,,,,,
,0.001,6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,6149,,,,,,,,,,,,,,,1.1348358392715454,,0.583258330821991,,44.9310188293457,,0.05297500640153885,,9.21671199798584,,0.11122246831655502,,0.002060591010376811,,1.152827501296997,,,,,,,,,,,,,
,0.001,6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,6199,,,,,,,,,,,,,,,1.1445369720458984,,0.5477265119552612,,45.52033615112305,,0.0627097338438034,,8.619180679321289,,0.12433803081512451,,0.00230040168389678,,0.7838389277458191,,,,,,,,,,,,,
116,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.988833427429199,1.1908713579177856,0.9191681742668152,44.98653793334961,0.23131439089775085,0.056671466678380966,11.28821086883545,0.7979247570037842,1.0610417127609253,0.0025459195021539927,0.8342599272727966,2.0965285301208496,0.06520834565162659
116,,6200,,,,,,,,,,,,,,1.150207281112671,,0.5397197008132935,,45.00657272338867,,0.06315871328115463,,8.650900840759277,,0.13844163715839386,,0.0020884107798337936,,0.8771352767944336,,,,,,,,,,,,,,
,0.001,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,6249,,,,,,,,,,,,,,,1.1491217613220215,,0.5096836090087891,,44.63435363769531,,0.05772800371050835,,8.41710376739502,,0.15487049520015717,,0.00230811582878232,,0.9857267141342163,,,,,,,,,,,,,
